alert_id,seconds_offset,timestamp,environment,service,severity,title,status,source,metric_name,metric_value,metric_unit,threshold,affected_users,error_rate_pct,pattern_key,is_duplicate_candidate,is_noise_candidate,correlation_id,incident_candidate_id,is_trigger
ALT-2026-06-10-0355,265,2026-06-10T10:04:25Z,MIRAGE,bet-service,P4,bet-service memory utilization at 78.2%,active,GuardDuty,memory_utilization,78.2,%,warning,0,0.0,MIRAGE:bet-service:memory_utilization,true,true,CORRMIRAGEBETSERVICE,INC-CAND-BET-MIR-004,false
ALT-2026-06-10-0356,268,2026-06-10T10:04:28Z,MGM,bet-service,P4,bet-service memory utilization at 87.7%,active,Grafana,memory_utilization,87.7,%,warning,0,0.0,MGM:bet-service:memory_utilization,false,true,CORRMGMBETSERVICE,INC-CAND-BET-MGM-005,false
ALT-2026-06-10-0357,269,2026-06-10T10:04:29Z,NJ-DGE,wallet-service,P3,Replication lag on wallet-service: 19.5s,active,PITER-Monitor,replication_lag,19.5,s,degraded,4500,1.38,NJ-DGE:wallet-service:replication_lag,false,false,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--006,false
ALT-2026-06-10-0358,272,2026-06-10T10:04:32Z,GIB-UKGC,game-service,P4,game-service memory utilization at 90.6%,active,Prometheus,memory_utilization,90.6,%,warning,0,0.0,GIB-UKGC:game-service:memory_utilization,true,true,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-007,false
ALT-2026-06-10-0359,275,2026-06-10T10:04:35Z,GIB-UKGC,promotion-engine,P3,Replication lag on promotion-engine: 17.4s,active,Grafana,replication_lag,17.4,s,degraded,800,1.7,GIB-UKGC:promotion-engine:replication_lag,true,false,CORRGIBUKGCPROMOTIONENGI,INC-CAND-PRO-GIB-008,false
ALT-2026-06-10-0360,275,2026-06-10T10:04:35Z,NJ-DGE,redis-token-store,P4,redis-token-store disk usage at 75.3%,active,GuardDuty,disk_usage,75.3,%,warning,0,0.0,NJ-DGE:redis-token-store:disk_usage,false,true,CORRNJDGEREDISTOKENSTORE,INC-CAND-RED-NJ--000,false
ALT-2026-06-10-0361,275,2026-06-10T10:04:35Z,MGM,replication,P4,replication cache hit rate changed to 68.9%,active,PITER-Monitor,cache_hit_rate,68.9,%,warning,0,0.0,MGM:replication:cache_hit_rate,false,true,CORRMGMREPLICATION,INC-CAND-REP-MGM-001,false
ALT-2026-06-10-0362,276,2026-06-10T10:04:36Z,NJ-DGE,wallet-service,P4,wallet-service memory utilization at 77.0%,active,Grafana,memory_utilization,77.0,%,warning,0,0.0,NJ-DGE:wallet-service:memory_utilization,true,true,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--002,false
ALT-2026-06-10-0363,276,2026-06-10T10:04:36Z,NJ-DGE,replication,P4,replication cache hit rate changed to 69.5%,active,GuardDuty,cache_hit_rate,69.5,%,warning,0,0.0,NJ-DGE:replication:cache_hit_rate,false,true,CORRNJDGEREPLICATION,INC-CAND-REP-NJ--003,false
ALT-2026-06-10-0364,277,2026-06-10T10:04:37Z,GIB-UKGC,game-service,P4,game-service disk usage at 85.0%,active,GuardDuty,disk_usage,85.0,%,warning,0,0.0,GIB-UKGC:game-service:disk_usage,true,true,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-004,false
ALT-2026-06-10-0365,278,2026-06-10T10:04:38Z,MIRAGE,replication,P3,Replication lag on replication: 17.3s,active,CloudWatch,replication_lag,17.3,s,degraded,1500,0.87,MIRAGE:replication:replication_lag,true,false,CORRMIRAGEREPLICATION,INC-CAND-REP-MIR-005,false
ALT-2026-06-10-0366,279,2026-06-10T10:04:39Z,NJ-DGE,promotion-engine,P4,promotion-engine memory utilization at 82.3%,active,CloudWatch,memory_utilization,82.3,%,warning,0,0.0,NJ-DGE:promotion-engine:memory_utilization,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--006,false
ALT-2026-06-10-0367,279,2026-06-10T10:04:39Z,NJ-DGE,payments-service,P4,payments-service disk usage at 84.8%,active,GuardDuty,disk_usage,84.8,%,warning,0,0.0,NJ-DGE:payments-service:disk_usage,true,true,CORRNJDGEPAYMENTSSERVICE,INC-CAND-PAY-NJ--007,false
ALT-2026-06-10-0368,279,2026-06-10T10:04:39Z,MGM,wallet-service,P2,wallet-service 5xx rate above threshold: 1%,active,SyntheticCheck,5xx_rate,1,%,major,0,1.13,MGM:wallet-service:5xx_rate,false,false,CORRMGMWALLETSERVICE,INC-CAND-WAL-MGM-008,false
ALT-2026-06-10-0369,280,2026-06-10T10:04:40Z,GIB-UKGC,replication,P4,replication memory utilization at 91.0%,active,PITER-Monitor,memory_utilization,91.0,%,warning,0,0.0,GIB-UKGC:replication:memory_utilization,true,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-000,false
ALT-2026-06-10-0370,280,2026-06-10T10:04:40Z,MIRAGE,redis-token-store,P4,redis-token-store memory utilization at 80.9%,active,Grafana,memory_utilization,80.9,%,warning,0,0.0,MIRAGE:redis-token-store:memory_utilization,true,true,CORRMIRAGEREDISTOKENSTOR,INC-CAND-RED-MIR-001,false
ALT-2026-06-10-0371,281,2026-06-10T10:04:41Z,MGM,auth-service,P4,Health check warning: auth-service response time 758ms,active,CloudWatch,health_latency,758,ms,warning,0,0.0,MGM:auth-service:health_latency,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-002,false
ALT-2026-06-10-0372,281,2026-06-10T10:04:41Z,MGM,payments-service,P4,payments-service cache hit rate changed to 71.4%,active,Prometheus,cache_hit_rate,71.4,%,warning,0,0.0,MGM:payments-service:cache_hit_rate,true,true,CORRMGMPAYMENTSSERVICE,INC-CAND-PAY-MGM-003,false
ALT-2026-06-10-0373,281,2026-06-10T10:04:41Z,NJ-DGE,redis-token-store,P4,redis-token-store cache hit rate changed to 67.6%,active,Prometheus,cache_hit_rate,67.6,%,warning,0,0.0,NJ-DGE:redis-token-store:cache_hit_rate,true,true,CORRNJDGEREDISTOKENSTORE,INC-CAND-RED-NJ--004,false
ALT-2026-06-10-0374,281,2026-06-10T10:04:41Z,MIRAGE,bet-service,P2,External provider latency impacting bet-service: 5.1s,active,Prometheus,provider_latency,5.1,s,major,4500,1.74,MIRAGE:bet-service:provider_latency,false,false,CORRMIRAGEBETSERVICE,INC-CAND-BET-MIR-005,false
ALT-2026-06-10-0375,282,2026-06-10T10:04:42Z,GIB-UKGC,auth-service,P4,Health check warning: auth-service response time 835ms,active,CloudWatch,health_latency,835,ms,warning,0,0.0,GIB-UKGC:auth-service:health_latency,true,true,CORRGIBUKGCAUTHSERVICE,INC-CAND-AUT-GIB-006,false
ALT-2026-06-10-0376,283,2026-06-10T10:04:43Z,GIB-UKGC,game-service,P3,Connection pool pressure on game-service: 89.5%,active,CloudWatch,connection_pool,89.5,%,degraded,28000,2.5,GIB-UKGC:game-service:connection_pool,true,false,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-007,false
ALT-2026-06-10-0377,284,2026-06-10T10:04:44Z,GIB-UKGC,game-service,P4,game-service disk usage at 80.4%,active,Grafana,disk_usage,80.4,%,warning,0,0.0,GIB-UKGC:game-service:disk_usage,true,true,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-008,false
ALT-2026-06-10-0378,284,2026-06-10T10:04:44Z,NJ-DGE,auth-service,P3,Failed login rate increased on auth-service: 5.9%,active,PITER-Monitor,failed_login_rate,5.9,%,degraded,1500,2.31,NJ-DGE:auth-service:failed_login_rate,false,false,CORRNJDGEAUTHSERVICE,INC-CAND-AUT-NJ--000,false
ALT-2026-06-10-0379,284,2026-06-10T10:04:44Z,NJ-DGE,auth-service,P4,auth-service cache hit rate changed to 73.8%,active,CloudWatch,cache_hit_rate,73.8,%,warning,0,0.0,NJ-DGE:auth-service:cache_hit_rate,true,true,CORRNJDGEAUTHSERVICE,INC-CAND-AUT-NJ--001,false
ALT-2026-06-10-0380,286,2026-06-10T10:04:46Z,NJ-DGE,payments-service,P4,payments-service memory utilization at 83.5%,active,PITER-Monitor,memory_utilization,83.5,%,warning,0,0.0,NJ-DGE:payments-service:memory_utilization,true,true,CORRNJDGEPAYMENTSSERVICE,INC-CAND-PAY-NJ--002,false
ALT-2026-06-10-0381,286,2026-06-10T10:04:46Z,MGM,auth-service,P4,Background job queue delay on auth-service: 44.6s,active,GuardDuty,background_job_delay,44.6,s,warning,0,0.0,MGM:auth-service:background_job_delay,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-003,false
ALT-2026-06-10-0382,287,2026-06-10T10:04:47Z,GIB-UKGC,auth-service,P4,TLS handshake duration elevated for auth-service: 386ms,active,PITER-Monitor,tls_handshake,386,ms,warning,0,0.0,GIB-UKGC:auth-service:tls_handshake,true,true,CORRGIBUKGCAUTHSERVICE,INC-CAND-AUT-GIB-004,false
ALT-2026-06-10-0383,287,2026-06-10T10:04:47Z,GIB-UKGC,redis-token-store,P2,External provider latency impacting redis-token-store: 4.7s,active,SyntheticCheck,provider_latency,4.7,s,major,800,4.4,GIB-UKGC:redis-token-store:provider_latency,false,false,CORRGIBUKGCREDISTOKENSTO,INC-CAND-RED-GIB-005,false
ALT-2026-06-10-0384,287,2026-06-10T10:04:47Z,MGM,promotion-engine,P3,Failed login rate increased on promotion-engine: 7.9%,active,Prometheus,failed_login_rate,7.9,%,degraded,9000,1.83,MGM:promotion-engine:failed_login_rate,false,false,CORRMGMPROMOTIONENGINE,INC-CAND-PRO-MGM-006,false
ALT-2026-06-10-0385,288,2026-06-10T10:04:48Z,MIRAGE,auth-service,P4,Health check warning: auth-service response time 680ms,active,CloudWatch,health_latency,680,ms,warning,0,0.0,MIRAGE:auth-service:health_latency,true,true,CORRMIRAGEAUTHSERVICE,INC-CAND-AUT-MIR-007,false
ALT-2026-06-10-0386,288,2026-06-10T10:04:48Z,GIB-UKGC,redis-token-store,P4,redis-token-store disk usage at 80.8%,active,Prometheus,disk_usage,80.8,%,warning,0,0.0,GIB-UKGC:redis-token-store:disk_usage,true,true,CORRGIBUKGCREDISTOKENSTO,INC-CAND-RED-GIB-008,false
ALT-2026-06-10-0387,288,2026-06-10T10:04:48Z,NJ-DGE,promotion-engine,P4,Health check warning: promotion-engine response time 569ms,active,CloudWatch,health_latency,569,ms,warning,0,0.0,NJ-DGE:promotion-engine:health_latency,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--000,false
ALT-2026-06-10-0388,288,2026-06-10T10:04:48Z,MGM,wallet-service,P4,wallet-service cache hit rate changed to 64.2%,active,CloudWatch,cache_hit_rate,64.2,%,warning,0,0.0,MGM:wallet-service:cache_hit_rate,true,true,CORRMGMWALLETSERVICE,INC-CAND-WAL-MGM-001,false
ALT-2026-06-10-0389,289,2026-06-10T10:04:49Z,GIB-UKGC,game-service,P4,Background job queue delay on game-service: 44.2s,active,Grafana,background_job_delay,44.2,s,warning,0,0.0,GIB-UKGC:game-service:background_job_delay,true,true,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-002,false
ALT-2026-06-10-0390,290,2026-06-10T10:04:50Z,MIRAGE,auth-service,P4,auth-service cache hit rate changed to 79.9%,active,GuardDuty,cache_hit_rate,79.9,%,warning,0,0.0,MIRAGE:auth-service:cache_hit_rate,true,true,CORRMIRAGEAUTHSERVICE,INC-CAND-AUT-MIR-003,false
ALT-2026-06-10-0391,291,2026-06-10T10:04:51Z,NJ-DGE,promotion-engine,P4,promotion-engine disk usage at 78.1%,active,PITER-Monitor,disk_usage,78.1,%,warning,0,0.0,NJ-DGE:promotion-engine:disk_usage,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--004,false
ALT-2026-06-10-0392,292,2026-06-10T10:04:52Z,GIB-UKGC,wallet-service,P4,Health check warning: wallet-service response time 617ms,active,Grafana,health_latency,617,ms,warning,0,0.0,GIB-UKGC:wallet-service:health_latency,true,true,CORRGIBUKGCWALLETSERVICE,INC-CAND-WAL-GIB-005,false
ALT-2026-06-10-0393,292,2026-06-10T10:04:52Z,MGM,wallet-service,P4,TLS handshake duration elevated for wallet-service: 514ms,active,Grafana,tls_handshake,514,ms,warning,0,0.0,MGM:wallet-service:tls_handshake,true,true,CORRMGMWALLETSERVICE,INC-CAND-WAL-MGM-006,false
ALT-2026-06-10-0394,292,2026-06-10T10:04:52Z,MIRAGE,auth-service,P4,auth-service disk usage at 71.0%,active,GuardDuty,disk_usage,71.0,%,warning,0,0.0,MIRAGE:auth-service:disk_usage,true,true,CORRMIRAGEAUTHSERVICE,INC-CAND-AUT-MIR-007,false
ALT-2026-06-10-0395,293,2026-06-10T10:04:53Z,MGM,game-service,P4,Health check warning: game-service response time 651ms,active,PITER-Monitor,health_latency,651,ms,warning,0,0.0,MGM:game-service:health_latency,true,true,CORRMGMGAMESERVICE,INC-CAND-GAM-MGM-008,false
ALT-2026-06-10-0396,294,2026-06-10T10:04:54Z,NJ-DGE,promotion-engine,P4,promotion-engine memory utilization at 80.5%,active,Grafana,memory_utilization,80.5,%,warning,0,0.0,NJ-DGE:promotion-engine:memory_utilization,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--000,false
ALT-2026-06-10-0397,295,2026-06-10T10:04:55Z,NJ-DGE,promotion-engine,P3,promotion-engine latency p95 increased to 1.7s,active,PITER-Monitor,latency_p95,1.7,s,degraded,800,1.7,NJ-DGE:promotion-engine:latency_p95,false,false,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--001,false
ALT-2026-06-10-0398,295,2026-06-10T10:04:55Z,MIRAGE,redis-token-store,P4,redis-token-store cache hit rate changed to 80.1%,active,GuardDuty,cache_hit_rate,80.1,%,warning,0,0.0,MIRAGE:redis-token-store:cache_hit_rate,true,true,CORRMIRAGEREDISTOKENSTOR,INC-CAND-RED-MIR-002,false
ALT-2026-06-10-0399,296,2026-06-10T10:04:56Z,MGM,auth-service,P4,auth-service cache hit rate changed to 70.6%,active,Grafana,cache_hit_rate,70.6,%,warning,0,0.0,MGM:auth-service:cache_hit_rate,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-003,false
ALT-2026-06-10-0400,297,2026-06-10T10:04:57Z,NJ-DGE,game-service,P4,Health check warning: game-service response time 818ms,active,PITER-Monitor,health_latency,818,ms,warning,0,0.0,NJ-DGE:game-service:health_latency,true,true,CORRNJDGEGAMESERVICE,INC-CAND-GAM-NJ--004,false
